detection_id,reader_uwb_id,tag_id,tag_temperature,distance,Location_name,insert_timestamp
888377,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:32:18.040
888378,abc5-1,54319,40,5.44,OPER_MSE02-1,2022-07-14 03:32:23.057
888379,abc5-1,54319,40,5.37,OPER_MSE02-1,2022-07-14 03:32:28.087
888380,abc5-1,54319,40,5.37,OPER_MSE02-1,2022-07-14 03:32:33.120
888381,abc5-1,54319,40,5.35,OPER_MSE02-1,2022-07-14 03:32:38.133
888382,abc5-1,54319,40,5.35,OPER_MSE02-1,2022-07-14 03:32:43.167
888383,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:32:48.230
888384,abc5-1,54319,40,5.35,OPER_MSE02-1,2022-07-14 03:32:53.197
888385,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:32:58.230
888386,abc5-1,54319,40,5.51,OPER_MSE02-1,2022-07-14 03:33:03.260
888387,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:33:08.277
888388,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:33:13.307
888389,abc5-1,54319,40,5.35,OPER_MSE02-1,2022-07-14 03:33:18.323
888390,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:33:23.353
888391,abc5-1,54319,40,5.37,OPER_MSE02-1,2022-07-14 03:33:28.387
888392,abc5-1,54319,39,5.37,OPER_MSE02-1,2022-07-14 03:33:33.417
888393,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:33:38.417
888394,abc5-1,54319,39,5.44,OPER_MSE02-1,2022-07-14 03:33:43.450
888395,abc5-1,54319,39,5.43,OPER_MSE02-1,2022-07-14 03:33:48.480
888396,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:33:53.510
888397,abc5-1,54319,40,5.4,OPER_MSE02-1,2022-07-14 03:33:58.527
888398,abc5-1,54319,39,5.43,OPER_MSE02-1,2022-07-14 03:34:03.560
888399,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:34:08.573
888400,abc5-1,54319,40,5.44,OPER_MSE02-1,2022-07-14 03:34:13.607
888401,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:34:18.620
888402,abc5-1,54319,40,5.48,OPER_MSE02-1,2022-07-14 03:34:23.667
888403,abc5-1,54319,40,5.47,OPER_MSE02-1,2022-07-14 03:34:28.683
888404,abc5-1,54319,40,5.44,OPER_MSE02-1,2022-07-14 03:34:33.700
888405,abc5-1,54319,39,5.43,OPER_MSE02-1,2022-07-14 03:34:38.730
888406,abc5-1,54319,39,5.39,OPER_MSE02-1,2022-07-14 03:34:43.747
888407,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:34:48.777
888408,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:34:53.793
888409,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:34:58.823
888410,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:35:03.857
888411,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:35:08.870
888412,abc5-1,54319,39,5.43,OPER_MSE02-1,2022-07-14 03:35:13.903
888413,abc5-1,54319,39,5.46,OPER_MSE02-1,2022-07-14 03:35:18.933
888414,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:35:23.950
888415,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:35:28.980
888416,abc5-1,54319,39,5.44,OPER_MSE02-1,2022-07-14 03:35:33.997
888417,abc5-1,54319,39,5.44,OPER_MSE02-1,2022-07-14 03:35:39.030
888418,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:35:44.060
888419,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:35:49.090
888420,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:35:54.107
888421,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:35:59.123
888422,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:36:04.153
888423,abc5-1,54319,39,5.46,OPER_MSE02-1,2022-07-14 03:36:09.170
888424,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:36:14.200
888425,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:36:19.233
888426,abc5-1,54319,40,5.47,OPER_MSE02-1,2022-07-14 03:36:24.247
888427,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:36:29.280
888428,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:36:34.293
888429,abc5-1,54319,40,5.46,OPER_MSE02-1,2022-07-14 03:36:39.327
888430,abc5-1,54319,39,5.44,OPER_MSE02-1,2022-07-14 03:36:44.357
888431,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:36:49.373
888432,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:36:54.403
888433,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:36:59.420
888434,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:37:04.437
888435,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:37:09.483
888436,abc5-1,54319,39,5.34,OPER_MSE02-1,2022-07-14 03:37:14.500
888437,abc5-1,54319,40,5.46,OPER_MSE02-1,2022-07-14 03:37:19.513
888438,abc5-1,54319,39,5.44,OPER_MSE02-1,2022-07-14 03:37:24.547
888439,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:37:29.577
888440,abc5-1,54319,39,5.48,OPER_MSE02-1,2022-07-14 03:37:34.593
888441,abc5-1,54319,40,5.48,OPER_MSE02-1,2022-07-14 03:37:39.623
888442,abc5-1,54319,40,5.34,OPER_MSE02-1,2022-07-14 03:37:44.657
888443,abc5-1,54319,39,5.35,OPER_MSE02-1,2022-07-14 03:37:49.673
888444,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:37:54.687
888445,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:37:59.733
888446,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:38:04.767
888447,abc5-1,54319,40,5.4,OPER_MSE02-1,2022-07-14 03:38:09.780
888448,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:38:14.797
888449,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:38:19.860
888450,abc5-1,54319,40,5.46,OPER_MSE02-1,2022-07-14 03:38:24.847
888451,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:38:29.877
888452,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:38:34.893
888453,abc5-1,54319,39,5.41,OPER_MSE02-1,2022-07-14 03:38:39.923
888454,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:38:44.940
888455,abc5-1,54319,40,5.4,OPER_MSE02-1,2022-07-14 03:38:49.970
888456,abc5-1,54319,40,5.48,OPER_MSE02-1,2022-07-14 03:38:55.003
888457,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:39:00.020
888458,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:39:05.050
888459,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:39:10.080
888460,abc5-1,54319,39,5.47,OPER_MSE02-1,2022-07-14 03:39:15.097
888461,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:39:20.130
888462,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:39:25.143
888463,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:39:30.177
888464,abc5-1,54319,39,5.42,OPER_MSE02-1,2022-07-14 03:39:35.207
888465,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:39:40.223
888466,abc5-1,54319,39,5.41,OPER_MSE02-1,2022-07-14 03:39:45.253
888467,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:39:50.287
888468,abc5-1,54319,39,5.34,OPER_MSE02-1,2022-07-14 03:39:55.300
888469,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:40:00.333
888470,abc5-1,54319,40,5.51,OPER_MSE02-1,2022-07-14 03:40:05.350
888471,abc5-1,54319,40,5.49,OPER_MSE02-1,2022-07-14 03:40:10.380
888472,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:40:15.397
888473,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:40:20.427
888474,abc5-1,54319,40,5.4,OPER_MSE02-1,2022-07-14 03:40:25.460
888475,abc5-1,54319,39,5.49,OPER_MSE02-1,2022-07-14 03:40:30.473
888476,abc5-1,54319,40,5.47,OPER_MSE02-1,2022-07-14 03:40:35.507
888477,abc5-1,54319,40,5.47,OPER_MSE02-1,2022-07-14 03:40:40.520
888478,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:40:45.553
888479,abc5-1,54319,40,5.44,OPER_MSE02-1,2022-07-14 03:40:50.570
888480,abc5-1,54319,39,5.38,OPER_MSE02-1,2022-07-14 03:40:55.600
888481,abc5-1,54319,40,5.35,OPER_MSE02-1,2022-07-14 03:41:00.630
888482,abc5-1,54319,40,5.4,OPER_MSE02-1,2022-07-14 03:41:05.647
888483,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:41:10.680
888484,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:41:15.693
888485,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:41:20.727
888486,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:41:25.740
888487,abc5-1,54319,40,5.33,OPER_MSE02-1,2022-07-14 03:41:30.773
888488,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:41:35.790
888489,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:41:40.820
888490,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:41:45.850
888491,abc5-1,54319,39,5.4,OPER_MSE02-1,2022-07-14 03:41:50.897
888492,abc5-1,54319,40,5.37,OPER_MSE02-1,2022-07-14 03:41:55.883
888493,abc5-1,54319,40,5.5,OPER_MSE02-1,2022-07-14 03:42:00.913
888494,abc5-1,54319,40,5.44,OPER_MSE02-1,2022-07-14 03:42:05.943
888495,abc5-1,54319,39,5.44,OPER_MSE02-1,2022-07-14 03:42:10.977
888496,abc5-1,54319,40,5.34,OPER_MSE02-1,2022-07-14 03:42:15.993
888497,abc5-1,54319,39,5.43,OPER_MSE02-1,2022-07-14 03:42:21.023
888498,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:42:26.040
888499,abc5-1,54319,39,5.41,OPER_MSE02-1,2022-07-14 03:42:31.070
888500,abc5-1,54319,39,5.42,OPER_MSE02-1,2022-07-14 03:42:36.100
888501,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:42:41.117
888502,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:42:46.133
888503,abc5-1,54319,39,5.38,OPER_MSE02-1,2022-07-14 03:42:51.163
888504,abc5-1,54319,40,5.37,OPER_MSE02-1,2022-07-14 03:42:56.197
888505,abc5-1,54319,39,5.38,OPER_MSE02-1,2022-07-14 03:43:01.227
888506,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:43:06.243
888507,abc5-1,54319,40,5.44,OPER_MSE02-1,2022-07-14 03:43:11.273
888508,abc5-1,54319,39,5.43,OPER_MSE02-1,2022-07-14 03:43:16.290
888509,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:43:21.320
888510,abc5-1,54319,40,5.47,OPER_MSE02-1,2022-07-14 03:43:26.337
888511,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:43:31.370
888512,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:43:36.383
888513,abc5-1,54319,39,5.46,OPER_MSE02-1,2022-07-14 03:43:41.417
888514,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:43:46.447
888515,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:43:51.480
888516,abc5-1,54319,39,5.38,OPER_MSE02-1,2022-07-14 03:43:56.493
888517,abc5-1,54319,40,5.4,OPER_MSE02-1,2022-07-14 03:44:01.527
888518,abc5-1,54319,40,5.46,OPER_MSE02-1,2022-07-14 03:44:06.540
888519,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:44:11.573
888520,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:44:16.603
888521,abc5-1,54319,40,6.9,OPER_MSE02-1,2022-07-14 03:44:21.620
888522,abc5-1,54319,39,7.9,OPER_MSE02-1,2022-07-14 03:44:26.650
888523,abc5-1,54319,40,7.91,OPER_MSE02-1,2022-07-14 03:44:31.667
888524,abc5-1,54319,40,7.89,OPER_MSE02-1,2022-07-14 03:44:36.683
888525,abc5-1,54319,40,7.93,OPER_MSE02-1,2022-07-14 03:44:41.713
888526,abc5-1,54319,40,7.91,OPER_MSE02-1,2022-07-14 03:44:46.747
888527,abc5-1,54319,40,7.88,OPER_MSE02-1,2022-07-14 03:44:51.760
888528,abc5-1,54319,40,7.88,OPER_MSE02-1,2022-07-14 03:44:56.793
888529,abc5-1,54319,40,7.86,OPER_MSE02-1,2022-07-14 03:45:01.823
888530,abc5-1,54319,39,7.75,OPER_MSE02-1,2022-07-14 03:45:06.840
888531,abc5-1,54319,40,5.56,OPER_MSE02-1,2022-07-14 03:45:11.870
888532,abc5-1,54319,40,5.33,OPER_MSE02-1,2022-07-14 03:45:16.903
888533,abc5-1,54319,40,5.47,OPER_MSE02-1,2022-07-14 03:45:21.920
888534,abc5-1,54319,40,5.24,OPER_MSE02-1,2022-07-14 03:45:26.950
888535,abc5-1,54319,39,4.71,OPER_MSE02-1,2022-07-14 03:45:31.967
888536,abc5-1,54319,40,4.12,OPER_MSE02-1,2022-07-14 03:45:36.997
888537,abc5-1,54319,40,4.17,OPER_MSE02-1,2022-07-14 03:45:42.027
888538,abc5-1,54319,40,5.27,OPER_MSE02-1,2022-07-14 03:45:47.043
888539,abc5-1,54319,40,5.37,OPER_MSE02-1,2022-07-14 03:45:52.077
888540,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:45:57.090
888541,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:46:02.123
888542,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:46:07.137
888543,abc5-1,54319,40,5.37,OPER_MSE02-1,2022-07-14 03:46:12.170
888544,abc5-1,54319,40,5.27,OPER_MSE02-1,2022-07-14 03:46:17.230
888545,abc5-1,54319,40,5.33,OPER_MSE02-1,2022-07-14 03:46:22.217
888546,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:46:27.247
888547,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:46:32.263
888548,abc5-1,54319,39,5.36,OPER_MSE02-1,2022-07-14 03:46:37.293
888549,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:46:42.327
888550,abc5-1,54319,39,5.39,OPER_MSE02-1,2022-07-14 03:46:47.340
888551,abc5-1,54319,39,5.39,OPER_MSE02-1,2022-07-14 03:46:52.373
888552,abc5-1,54319,40,5.31,OPER_MSE02-1,2022-07-14 03:46:57.403
888553,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:47:02.403
888554,abc5-1,54319,40,5.34,OPER_MSE02-1,2022-07-14 03:47:07.437
888555,abc5-1,54319,40,5.49,OPER_MSE02-1,2022-07-14 03:47:12.467
888556,abc5-1,54319,40,5.52,OPER_MSE02-1,2022-07-14 03:47:17.483
888557,abc5-1,54319,39,5.4,OPER_MSE02-1,2022-07-14 03:47:22.530
888558,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:47:27.550
888559,abc5-1,54319,40,5.34,OPER_MSE02-1,2022-07-14 03:47:32.560
888560,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:47:37.577
888561,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:47:42.623
888562,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:47:47.640
888563,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:47:52.670
888564,abc5-1,54319,39,5.34,OPER_MSE02-1,2022-07-14 03:47:57.687
888565,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:48:02.720
888566,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:48:07.733
888567,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:48:17.780
888568,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:48:22.813
888569,abc5-1,54319,40,5.35,OPER_MSE02-1,2022-07-14 03:48:27.830
888570,abc5-1,54319,39,5.34,OPER_MSE02-1,2022-07-14 03:48:32.860
888571,abc5-1,54319,40,5.32,OPER_MSE02-1,2022-07-14 03:48:37.877
888572,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:48:42.907
888573,abc5-1,54319,40,5.34,OPER_MSE02-1,2022-07-14 03:48:47.940
888574,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:48:52.970
888575,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:48:57.987
888576,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:49:03.017
888577,abc5-1,54319,40,5.33,OPER_MSE02-1,2022-07-14 03:49:08.050
888578,abc5-1,54319,40,5.34,OPER_MSE02-1,2022-07-14 03:49:13.063
888579,abc5-1,54319,40,5.35,OPER_MSE02-1,2022-07-14 03:49:18.080
888580,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:49:23.110
888581,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:49:28.143
888582,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:49:33.160
888583,abc5-1,54319,39,5.39,OPER_MSE02-1,2022-07-14 03:49:38.190
888584,abc5-1,54319,40,5.35,OPER_MSE02-1,2022-07-14 03:49:43.207
888585,abc5-1,54319,40,5.4,OPER_MSE02-1,2022-07-14 03:49:48.237
888586,abc5-1,54319,39,5.41,OPER_MSE02-1,2022-07-14 03:49:53.253
888587,abc5-1,54319,39,5.42,OPER_MSE02-1,2022-07-14 03:49:58.283
888588,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:50:03.317
888589,abc5-1,54319,39,5.46,OPER_MSE02-1,2022-07-14 03:50:08.347
888590,abc5-1,54319,40,5.39,OPER_MSE02-1,2022-07-14 03:50:13.363
888591,abc5-1,54319,39,5.35,OPER_MSE02-1,2022-07-14 03:50:18.377
888592,abc5-1,54319,40,5.34,OPER_MSE02-1,2022-07-14 03:50:23.410
888593,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:50:28.440
888594,abc5-1,54319,40,5.4,OPER_MSE02-1,2022-07-14 03:50:33.457
888595,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:50:38.487
888596,abc5-1,54319,40,5.35,OPER_MSE02-1,2022-07-14 03:50:43.503
888597,abc5-1,54319,40,5.37,OPER_MSE02-1,2022-07-14 03:50:48.533
888598,abc5-1,54319,40,5.36,OPER_MSE02-1,2022-07-14 03:50:53.567
888599,abc5-1,54319,40,5.34,OPER_MSE02-1,2022-07-14 03:50:58.580
888600,abc5-1,54319,40,5.37,OPER_MSE02-1,2022-07-14 03:51:03.597
888601,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:51:08.630
888602,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:51:13.660
888603,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:51:18.677
888604,abc5-1,54319,40,5.31,OPER_MSE02-1,2022-07-14 03:51:23.707
888605,abc5-1,54319,39,5.4,OPER_MSE02-1,2022-07-14 03:51:28.723
888606,abc5-1,54319,40,6.59,OPER_MSE02-1,2022-07-14 03:51:33.753
888607,abc5-1,54319,39,7.61,OPER_MSE02-1,2022-07-14 03:51:38.770
888608,abc5-1,54319,39,7.91,OPER_MSE02-1,2022-07-14 03:51:43.800
888609,abc5-1,54319,40,8.46,OPER_MSE02-1,2022-07-14 03:51:48.833
888610,abc5-1,54319,40,8.14,OPER_MSE02-1,2022-07-14 03:51:53.863
888611,abc5-1,54319,39,8.11,OPER_MSE02-1,2022-07-14 03:51:58.880
888612,abc5-1,54319,40,8.09,OPER_MSE02-1,2022-07-14 03:52:03.897
888613,abc5-1,54319,40,8.11,OPER_MSE02-1,2022-07-14 03:52:08.927
888614,abc5-1,54319,40,8.07,OPER_MSE02-1,2022-07-14 03:52:13.960
888615,abc5-1,54319,40,8.1,OPER_MSE02-1,2022-07-14 03:52:18.973
888616,abc5-1,54319,40,8.08,OPER_MSE02-1,2022-07-14 03:52:24.007
888617,abc5-1,54319,40,6.69,OPER_MSE02-1,2022-07-14 03:52:29.020
888618,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:52:34.053
888619,abc5-1,54319,39,5.26,OPER_MSE02-1,2022-07-14 03:52:39.083
888620,abc5-1,54319,39,5.03,OPER_MSE02-1,2022-07-14 03:52:44.100
888621,abc5-1,54319,40,4.36,OPER_MSE02-1,2022-07-14 03:52:49.130
888622,abc5-1,54319,40,4.16,OPER_MSE02-1,2022-07-14 03:52:54.163
888623,abc5-1,54319,40,4.34,OPER_MSE02-1,2022-07-14 03:52:59.193
888624,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:53:09.227
888625,abc5-1,54319,40,5.53,OPER_MSE02-1,2022-07-14 03:53:14.257
888626,abc5-1,54319,40,5.49,OPER_MSE02-1,2022-07-14 03:53:19.273
888627,abc5-1,54319,40,5.48,OPER_MSE02-1,2022-07-14 03:53:24.303
888628,abc5-1,54319,40,5.53,OPER_MSE02-1,2022-07-14 03:53:29.337
888629,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:53:34.350
888630,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:53:39.383
888631,abc5-1,54319,40,5.47,OPER_MSE02-1,2022-07-14 03:53:44.400
888632,abc5-1,54319,40,5.34,OPER_MSE02-1,2022-07-14 03:53:49.430
888633,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:53:54.447
888634,abc5-1,54319,39,5.44,OPER_MSE02-1,2022-07-14 03:53:59.477
888635,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:54:04.493
888636,abc5-1,54319,40,5.38,OPER_MSE02-1,2022-07-14 03:54:09.523
888637,abc5-1,54319,40,5.48,OPER_MSE02-1,2022-07-14 03:54:14.540
888638,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:54:19.570
888639,abc5-1,54319,40,5.47,OPER_MSE02-1,2022-07-14 03:54:24.603
888640,abc5-1,54319,40,5.46,OPER_MSE02-1,2022-07-14 03:54:29.633
888641,abc5-1,54319,40,5.44,OPER_MSE02-1,2022-07-14 03:54:34.650
888642,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:54:39.667
888643,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:54:44.697
888644,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:54:49.730
888645,abc5-1,54319,40,5.41,OPER_MSE02-1,2022-07-14 03:54:54.743
888646,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:54:59.777
888647,abc5-1,54319,39,5.43,OPER_MSE02-1,2022-07-14 03:55:04.790
888648,abc5-1,54319,40,5.43,OPER_MSE02-1,2022-07-14 03:55:09.823
888649,abc5-1,54319,40,5.42,OPER_MSE02-1,2022-07-14 03:55:14.853
888650,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:55:19.887
888651,abc5-1,54319,39,5.42,OPER_MSE02-1,2022-07-14 03:55:29.917
888652,abc5-1,54319,40,5.52,OPER_MSE02-1,2022-07-14 03:55:34.950
888653,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:55:39.963
888654,abc5-1,54319,40,5.52,OPER_MSE02-1,2022-07-14 03:55:44.997
888655,abc5-1,54319,39,5.5,OPER_MSE02-1,2022-07-14 03:55:50.010
888656,abc5-1,54319,39,5.46,OPER_MSE02-1,2022-07-14 03:55:55.043
888657,abc5-1,54319,40,5.45,OPER_MSE02-1,2022-07-14 03:56:00.073
888658,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:56:05.090
888659,abc5-1,54319,39,5.42,OPER_MSE02-1,2022-07-14 03:56:10.120
888660,abc5-1,54319,39,5.41,OPER_MSE02-1,2022-07-14 03:56:15.153
888661,abc5-1,54319,40,5.49,OPER_MSE02-1,2022-07-14 03:56:20.167
888662,abc5-1,54319,39,5.47,OPER_MSE02-1,2022-07-14 03:56:25.200
888663,abc5-1,54319,40,7.66,OPER_MSE02-1,2022-07-14 03:56:30.213
888664,abc5-1,54319,40,7.71,OPER_MSE02-1,2022-07-14 03:56:35.247
888665,abc5-1,54319,40,7.73,OPER_MSE02-1,2022-07-14 03:56:40.260
888666,abc5-1,54319,39,7.91,OPER_MSE02-1,2022-07-14 03:56:45.293
888667,abc5-1,54319,39,8.29,OPER_MSE02-1,2022-07-14 03:56:50.323
888668,abc5-1,54319,39,8.29,OPER_MSE02-1,2022-07-14 03:56:55.340
888669,abc5-1,54319,40,8.3,OPER_MSE02-1,2022-07-14 03:57:00.370
888670,abc5-1,54319,39,8.29,OPER_MSE02-1,2022-07-14 03:57:05.403
888671,abc5-1,54319,39,8.33,OPER_MSE02-1,2022-07-14 03:57:10.420
888672,abc5-1,54319,40,8.37,OPER_MSE02-1,2022-07-14 03:57:15.450
888673,abc5-1,54319,40,8.13,OPER_MSE02-1,2022-07-14 03:57:20.467
888674,abc5-1,54319,39,5.7,OPER_MSE02-1,2022-07-14 03:57:25.497
888675,abc5-1,54319,39,5.3,OPER_MSE02-1,2022-07-14 03:57:30.530
888676,abc5-1,54319,40,4.89,OPER_MSE02-1,2022-07-14 03:57:35.560
888677,abc5-1,54319,40,4.21,OPER_MSE02-1,2022-07-14 03:57:40.560
888678,abc5-1,54319,39,5.04,OPER_MSE02-1,2022-07-14 03:57:50.623
888679,abc5-1,54319,39,5.36,OPER_MSE02-1,2022-07-14 03:57:55.670
888680,abc5-1,54319,39,5.38,OPER_MSE02-1,2022-07-14 03:58:00.700
888681,abc5-1,54319,39,5.45,OPER_MSE02-1,2022-07-14 03:58:05.700
888682,abc5-1,54319,39,5.43,OPER_MSE02-1,2022-07-14 03:58:10.733
888683,abc5-1,54319,39,5.67,OPER_MSE02-1,2022-07-14 03:58:15.733
888684,abc5-1,54319,39,5.41,OPER_MSE02-1,2022-07-14 03:58:20.763
888685,abc5-1,54319,39,5.38,OPER_MSE02-1,2022-07-14 03:58:25.797
888686,abc5-1,54319,40,5.32,OPER_MSE02-1,2022-07-14 03:58:30.810
888687,abc5-1,54319,39,5.3,OPER_MSE02-1,2022-07-14 03:58:35.843
888688,abc5-1,54319,39,5.29,OPER_MSE02-1,2022-07-14 03:58:40.860
888689,abc5-1,54319,39,5.34,OPER_MSE02-1,2022-07-14 03:58:45.890
888690,abc5-1,54319,39,5.51,OPER_MSE02-1,2022-07-14 03:58:50.920
888691,abc5-1,54319,40,5.46,OPER_MSE02-1,2022-07-14 03:59:00.970
888692,abc5-1,54319,40,5.7,OPER_MSE02-1,2022-07-14 03:59:05.983
888693,abc5-1,54319,39,5.85,OPER_MSE02-1,2022-07-14 03:59:11.017
